Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,132,20,1.9,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,132,"4,5",1.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,81,17,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,81,18,2.0,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,89,"6,7",2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,142,3,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,145,2,1.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,147,6,2.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,165,"10,15",1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,560,"5,10,11",4.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,562,1,0.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,562,3,0.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,562,5,0.4,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1235,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,563,3,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,10,1,2.8,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,15,19,0.3,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,15,20,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,15,31,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,16,15,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,2,13,1.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,21,2,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,21,7,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,26,12,1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1205,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,5,20,1.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1206,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,34,1,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1206,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,34,12,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1206,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,34,2,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1206,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,35,19,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1206,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,35,20,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1206,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,49,1,1.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,109,7,0.9,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,109,8,0.3,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,53,16,2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,64,1,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,72,6,2.6,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,78,13,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,79,"3,12",3.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1207,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,79,"6,7",2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1208,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,126,14,1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1208,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,127,"13,21",2.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1208,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,157,11,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1208,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,158,5,2.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1208,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,181,5,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1210,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,209,10,2.3,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
221 - 1210,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,210,21,2.4,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
221 - 1210,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,221,1,2.1,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
221 - 1210,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,221,1,3.3,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
221 - 1210,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Labanoro girininkija,9,"3,4",2.4,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,122,3,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,24,8,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,33,"9,15",3.5,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,46,2,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,51,4,3.5,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,53,2,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,61,5,1.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1212,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,69,2,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,122,"3,4",2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,122,5,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,130,14,2.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,145,"2,5",2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,163,5,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,165,"7,8",1.4,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,211,4,2.7,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,245,4,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1213,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Lakajos girininkija,257,3,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,10,10,2.2,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,25,21,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,26,11,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,43,1,2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,44,8,2.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,59,14,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1227,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,59,23,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,116,5,3.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,125,5,4.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,190,5,1.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,63,12,2.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,63,14,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,77,4,2.0,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,78,15,0.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,78,6,1.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1228,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Pasiaurės girininkija,90,17,2.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,13,"10,21",1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,13,3,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,14,"20,21",2.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,15,8,3.3,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,19,12,1.3,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,4,"29,30",2.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,8,"16,17",1.8,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1195,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,8,"2,3,5",2.2,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,23,39,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,25,10,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,27,1,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,31,17,1.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,32,1,0.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,33,"30,32",3.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,41,"7,14",3.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,43,1,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,43,"8,15",1.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1196,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,47,11,0.8,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,63,12,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,63,"8,9,17",3.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,66,"8,9,10",2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,71,14,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,75,28,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,75,7,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1197,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Sarios girininkija,76,4,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
